,Unnamed: 0,date_range,Unnamed: 0.1,StartDate,EndDate,chinook0_hatchery_num,chinook0_wild_num,chinook1_hatchery_num,chinook1_wild_num,chum0_mixed_num,coho0_wild_num,coho1_hatchery_num,coho1_wild_num,pink0_wild,steelheadsmolt_hatchery_num,steelheadsmolt_wild_num,start_datetime,end_datetime,In,midpoint,Date,doy,daytime_category,chinook0_hatchery_perhour,chinook0_wild_perhour,chinook1_hatchery_perhour,chinook1_wild_perhour,chum0_mixed_perhour,coho0_wild_perhour,coho1_hatchery_perhour,coho1_wild_perhour,pink0_wild_perhour,steelheadsmolt_hatchery_perhour,steelheadsmolt_wild_perhour,midpoint_doy,year,pink0_wild_num,coho1_mixed_num,coho1_mixed_perhour,midpoint_date,lunar_phase,photoperiod,flow,temp,turbidity,temp_inp,flow_inp,water_year_april,water_year,atu_solstice,atu_april
1132,33,2022-02-20 12:00:00,59.0,2022-02-20,2022-02-20,0.0,3.0,0.0,0.0,17.0,0.0,0.0,,,0.0,0.0,2022-02-20 08:00:00,2022-02-20 17:00:00,9.0,2022-02-20 12:30:00,2022-02-20,51,Day,0.0,0.3333333333333333,0.0,0.0,1.8888888888888888,0.0,0.0,,9.888888888888891,0.0,0.0,51.0,2022,89.0,0.0,0.0,2022-02-20,0.8833598211002569,10.616666666666667,1530,6.9,,6.9,1530,,2022,338.09999999999985,
1133,34,2022-02-21 12:00:00,61.0,2022-02-21,2022-02-21,0.0,9.0,0.0,0.0,5.0,0.0,0.0,,,0.0,0.0,2022-02-21 08:00:00,2022-02-21 16:50:00,8.83333333333333,2022-02-21 12:25:00,2022-02-21,52,Day,0.0,1.0188679245283023,0.0,0.0,0.5660377358490568,0.0,0.0,,2.9433962264150955,0.0,0.0,52.0,2022,26.0,0.0,0.0,2022-02-21,0.8057944088058608,10.666666666666666,1670,6.0,,6.0,1670,,2022,344.09999999999985,
1134,35,2022-02-22 12:00:00,63.0,2022-02-22,2022-02-22,0.0,1.0,0.0,0.0,5.0,0.0,0.0,,,0.0,0.0,2022-02-22 07:50:00,2022-02-22 17:00:00,9.16666666666667,2022-02-22 12:25:00,2022-02-22,53,Day,0.0,0.10909090909090906,0.0,0.0,0.5454545454545453,0.0,0.0,,0.7636363636363633,0.0,0.0,53.0,2022,7.0,0.0,0.0,2022-02-22,0.7122369359815386,10.733333333333333,1640,4.6,,4.6,1640,,2022,348.6999999999999,
1135,36,2022-02-23 12:00:00,65.0,2022-02-23,2022-02-23,0.0,16.0,0.0,0.0,2.0,0.0,0.0,,,0.0,0.0,2022-02-23 08:30:00,2022-02-23 17:20:00,8.83333333333333,2022-02-23 12:55:00,2022-02-23,54,Day,0.0,1.8113207547169816,0.0,0.0,0.22641509433962276,0.0,0.0,,0.6792452830188681,0.0,0.0,54.0,2022,6.0,0.0,0.0,2022-02-23,0.6066584380778173,10.783333333333333,1450,4.0,,4.0,1450,,2022,352.6999999999999,
1136,37,2022-02-24 12:00:00,67.0,2022-02-24,2022-02-24,0.0,4.0,0.0,0.0,5.0,0.0,0.0,,,0.0,0.0,2022-02-24 08:00:00,2022-02-24 17:10:00,9.16666666666667,2022-02-24 12:35:00,2022-02-24,55,Day,0.0,0.4363636363636362,0.0,0.0,0.5454545454545453,0.0,0.0,,0.2181818181818181,0.0,0.0,55.0,2022,2.0,0.0,0.0,2022-02-24,0.49410088899495297,10.833333333333334,1320,3.7,,3.7,1320,,2022,356.39999999999986,
1137,38,2022-02-25 12:00:00,69.0,2022-02-25,2022-02-25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,2022-02-25 08:00:00,2022-02-25 17:10:00,9.16666666666667,2022-02-25 12:35:00,2022-02-25,56,Day,0.0,0.10909090909090906,0.0,0.0,0.0,0.0,0.0,,0.4363636363636362,0.0,0.0,56.0,2022,4.0,0.0,0.0,2022-02-25,0.38048296249886165,10.883333333333333,1260,4.0,,4.0,1260,,2022,360.39999999999986,
1138,39,2022-02-26 12:00:00,71.0,2022-02-26,2022-02-26,0.0,3.0,0.0,0.0,7.0,0.0,0.0,,,0.0,0.0,2022-02-26 07:55:00,2022-02-26 17:00:00,9.08333333333333,2022-02-26 12:27:30,2022-02-26,57,Day,0.0,0.3302752293577983,0.0,0.0,0.7706422018348627,0.0,0.0,,0.8807339449541287,0.0,0.0,57.0,2022,8.0,0.0,0.0,2022-02-26,0.27224653383464115,10.95,1230,4.3,,4.3,1230,,2022,364.6999999999999,
1139,40,2022-02-27 12:00:00,73.0,2022-02-27,2022-02-27,0.0,2.0,0.0,0.0,12.0,0.0,0.0,,,0.0,0.0,2022-02-27 07:50:00,2022-02-27 17:00:00,9.16666666666667,2022-02-27 12:25:00,2022-02-27,58,Day,0.0,0.2181818181818181,0.0,0.0,1.3090909090909086,0.0,0.0,,1.6363636363636358,0.0,0.0,58.0,2022,15.0,0.0,0.0,2022-02-27,0.17582400683836336,11.0,1520,5.3,,5.3,1520,,2022,369.9999999999999,
1140,41,2022-02-28 12:00:00,,,,,,,,,,,,,,,,,,,2022-02-28,59,,,,,,,,,,,,,,2022,,,,,0.0970105503121731,11.066666666666666,3380,6.7,,6.7,3380,,2022,376.6999999999999,
1141,42,2022-03-01 12:00:00,,,,,,,,,,,,,,,,,,,2022-03-01,60,,,,,,,,,,,,,,2022,,,,,0.0403428784335258,11.116666666666667,6920,6.6,,6.6,6920,,2022,383.2999999999999,
1142,43,2022-03-02 12:00:00,,,,,,,,,,,,,,,,,,,2022-03-02,61,,,,,,,,,,,,,,2022,,,,,0.008612756816952727,11.166666666666666,8430,6.6,,6.6,8430,,2022,389.8999999999999,
1143,44,2022-03-03 12:00:00,,,,,,,,,,,,,,,,,,,2022-03-03,62,,,,,,,,,,,,,,2022,,,,,0.002625485979395714,11.233333333333333,8220,6.6,,6.6,8220,,2022,396.49999999999994,
1144,45,2022-03-04 12:00:00,,,,,,,,,,,,,,,,,,,2022-03-04,63,,,,,,,,,,,,,,2022,,,,,0.021263148195335924,11.283333333333333,7430,6.7,,6.7,7430,,2022,403.19999999999993,
1145,46,2022-03-05 12:00:00,,,,,,,,,,,,,,,,,,,2022-03-05,64,,,,,,,,,,,,,,2022,,,,,0.0618385657282719,11.333333333333334,6130,6.9,,6.9,6130,,2022,410.0999999999999,
1146,47,2022-03-06 12:00:00,,,,,,,,,,,,,,,,,,,2022-03-06,65,,,,,,,,,,,,,,2022,,,,,0.12064979936750503,11.4,5170,6.5,,6.5,5170,,2022,416.5999999999999,
1147,48,2022-03-07 12:00:00,74.0,2022-03-07,2022-03-07,0.0,6.0,0.0,0.0,10.0,0.0,0.0,,,0.0,0.0,2022-03-07 10:00:00,2022-03-07 17:30:00,7.5,2022-03-07 13:45:00,2022-03-07,66,Day,0.0,0.8,0.0,0.0,1.3333333333333333,0.0,0.0,,8.266666666666667,0.0,0.0,66.0,2022,62.0,0.0,0.0,2022-03-07,0.19358808814736622,11.45,4450,6.5,,6.5,4450,,2022,423.0999999999999,
1148,49,2022-03-08 12:00:00,76.0,2022-03-08,2022-03-08,0.0,6.0,0.0,0.0,29.0,0.0,0.0,,,0.0,0.0,2022-03-08 08:15:00,2022-03-08 17:10:00,8.91666666666667,2022-03-08 12:42:30,2022-03-08,67,Day,0.0,0.6728971962616821,0.0,0.0,3.25233644859813,0.0,0.0,,22.429906542056063,0.0,0.0,67.0,2022,200.0,4.0,0.4485981308411213,2022-03-08,0.27665167895981124,11.516666666666666,3630,6.9,,6.9,3630,,2022,429.9999999999999,
1149,50,2022-03-09 12:00:00,78.0,2022-03-09,2022-03-09,0.0,6.0,0.0,0.0,22.0,0.0,0.0,,,0.0,0.0,2022-03-09 08:20:00,2022-03-09 17:50:00,9.5,2022-03-09 13:05:00,2022-03-09,68,Day,0.0,0.631578947368421,0.0,0.0,2.3157894736842106,0.0,0.0,,12.0,0.0,0.0,68.0,2022,114.0,0.0,0.0,2022-03-09,0.3662611162137732,11.566666666666666,3000,6.7,,6.7,3000,,2022,436.6999999999999,
1150,51,2022-03-10 12:00:00,,,,,,,,,,,,,,,,,,,2022-03-10,69,,,,,,,,,,,,,,2022,,,,,0.4593431119197619,11.633333333333333,2610,6.2,,6.2,2610,,2022,442.89999999999986,
1151,52,2022-03-11 12:00:00,81.0,2022-03-11,2022-03-11,0.0,2.0,0.0,0.0,80.0,0.0,0.0,,,0.0,0.0,2022-03-11 07:50:00,2022-03-11 17:45:00,9.91666666666667,2022-03-11 12:47:30,2022-03-11,70,Day,0.0,0.2016806722689075,0.0,0.0,8.067226890756299,0.0,0.0,,20.470588235294112,0.0,0.0,70.0,2022,203.0,0.0,0.0,2022-03-11,0.5532166841218804,11.683333333333334,2410,6.5,,6.5,2410,,2022,449.39999999999986,
1152,53,2022-03-12 12:00:00,83.0,2022-03-12,2022-03-12,0.0,3.0,0.0,0.0,90.0,0.0,0.0,,,0.0,0.0,2022-03-12 07:00:00,2022-03-12 17:10:00,10.1666666666667,2022-03-12 12:05:00,2022-03-12,71,Day,0.0,0.2950819672131138,0.0,0.0,8.852459016393414,0.0,0.0,,26.459016393442536,0.0,0.0,71.0,2022,269.0,0.0,0.0,2022-03-12,0.6453685146518647,11.733333333333333,2260,7.0,,7.0,2260,,2022,456.39999999999986,
1153,54,2022-03-13 12:00:00,85.0,2022-03-13,2022-03-13,0.0,2.0,0.0,0.0,41.0,0.0,0.0,,,0.0,0.0,2022-03-13 07:50:00,2022-03-13 18:00:00,10.1666666666667,2022-03-13 12:55:00,2022-03-13,72,Day,0.0,0.1967213114754092,0.0,0.0,4.032786885245889,0.0,0.0,,17.70491803278683,0.0,0.0,72.0,2022,180.0,1.0,0.0983606557377046,2022-03-13,0.7331918757610963,11.8,2180,7.5,,7.5,2180,,2022,463.89999999999986,
1154,55,2022-03-14 12:00:00,87.0,2022-03-14,2022-03-14,1.0,1.0,0.0,0.0,51.0,0.0,0.0,,,0.0,0.0,2022-03-14 07:10:00,2022-03-14 18:00:00,10.833333333333302,2022-03-14 12:35:00,2022-03-14,73,Day,0.09230769230769258,0.09230769230769258,0.0,0.0,4.707692307692321,0.0,0.0,,29.815384615384698,0.0,0.0,73.0,2022,323.0,0.0,0.0,2022-03-14,0.8138023803326925,11.85,2260,7.7,,7.7,2260,,2022,471.59999999999985,
1155,56,2022-03-15 12:00:00,89.0,2022-03-15,2022-03-15,0.0,3.0,0.0,0.0,159.0,0.0,0.0,,,0.0,0.0,2022-03-15 07:15:00,2022-03-15 18:00:00,10.75,2022-03-15 12:37:30,2022-03-15,74,Day,0.0,0.2790697674418605,0.0,0.0,14.790697674418604,0.0,0.0,,44.83720930232558,0.0,0.0,74.0,2022,482.0,0.0,0.0,2022-03-15,0.8839738335897918,11.916666666666666,2550,7.7,,7.7,2550,,2022,479.29999999999984,
1156,57,2022-03-16 12:00:00,91.0,2022-03-16,2022-03-16,0.0,7.0,0.0,0.0,163.0,0.0,0.0,,,0.0,0.0,2022-03-16 08:20:00,2022-03-16 17:55:00,9.58333333333333,2022-03-16 13:07:30,2022-03-16,75,Day,0.0,0.7304347826086959,0.0,0.0,17.00869565217392,0.0,0.0,,76.48695652173916,0.0,0.0,75.0,2022,733.0,0.0,0.0,2022-03-16,0.9402329494915941,11.966666666666667,2760,7.8,,7.8,2760,,2022,487.09999999999985,
1157,58,2022-03-17 12:00:00,93.0,2022-03-17,2022-03-17,0.0,2.0,0.0,0.0,78.0,0.0,0.0,,,0.0,0.0,2022-03-17 08:10:00,2022-03-17 18:00:00,9.83333333333333,2022-03-17 13:05:00,2022-03-17,76,Day,0.0,0.20338983050847464,0.0,0.0,7.9322033898305095,0.0,0.0,,43.83050847457629,0.0,0.0,76.0,2022,431.0,0.0,0.0,2022-03-17,0.9791065107752048,12.033333333333333,2710,7.6,,7.6,2710,,2022,494.6999999999999,
1158,59,2022-03-18 12:00:00,95.0,2022-03-18,2022-03-18,0.0,5.0,0.0,0.0,132.0,0.0,0.0,,,0.0,0.0,2022-03-18 07:15:00,2022-03-18 18:10:00,10.916666666666698,2022-03-18 12:42:30,2022-03-18,77,Day,0.0,0.4580152671755712,0.0,0.0,12.09160305343508,0.0,0.0,,28.488549618320533,0.0,0.0,77.0,2022,311.0,0.0,0.0,2022-03-18,0.9974832737120114,12.083333333333334,2560,7.9,,7.9,2560,,2022,502.59999999999985,
1159,60,2022-03-19 12:00:00,97.0,2022-03-19,2022-03-19,0.0,1.0,0.0,0.0,216.0,0.0,0.0,,,0.0,0.0,2022-03-19 07:20:00,2022-03-19 18:00:00,10.6666666666667,2022-03-19 12:40:00,2022-03-19,78,Day,0.0,0.09374999999999972,0.0,0.0,20.249999999999932,0.0,0.0,,38.62499999999988,0.0,0.0,78.0,2022,412.0,0.0,0.0,2022-03-19,0.9930295439762139,12.133333333333333,2370,8.5,,8.5,2370,,2022,511.09999999999985,
1160,61,2022-03-20 12:00:00,99.0,2022-03-20,2022-03-20,0.0,1.0,0.0,0.0,66.0,0.0,0.0,,,0.0,0.0,2022-03-20 07:30:00,2022-03-20 17:55:00,10.4166666666667,2022-03-20 12:42:30,2022-03-20,79,Day,0.0,0.0959999999999997,0.0,0.0,6.335999999999981,0.0,0.0,,15.935999999999948,0.0,0.0,79.0,2022,166.0,0.0,0.0,2022-03-20,0.9645857537217588,12.2,2320,7.8,,7.8,2320,,2022,518.8999999999999,
1161,62,2022-03-21 12:00:00,101.0,2022-03-21,2022-03-21,0.0,3.0,0.0,0.0,205.0,0.0,0.0,,,0.0,0.0,2022-03-21 07:25:00,2022-03-21 18:10:00,10.75,2022-03-21 12:47:30,2022-03-21,80,Day,0.0,0.2790697674418605,0.0,0.0,19.069767441860467,0.0,0.0,,30.41860465116279,0.0,0.0,80.0,2022,327.0,0.0,0.0,2022-03-21,0.9124708849247721,12.25,2480,7.6,,7.6,2480,,2022,526.4999999999999,
1162,63,2022-03-22 12:00:00,103.0,2022-03-22,2022-03-22,0.0,2.0,0.0,0.0,360.0,0.0,0.0,,,0.0,0.0,2022-03-22 07:30:00,2022-03-22 18:10:00,10.6666666666667,2022-03-22 12:50:00,2022-03-22,81,Day,0.0,0.18749999999999944,0.0,0.0,33.74999999999989,0.0,0.0,,69.18749999999979,0.0,0.0,81.0,2022,738.0,0.0,0.0,2022-03-22,0.8386318848526051,12.316666666666666,2600,8.3,,8.3,2600,,2022,534.7999999999998,
1163,64,2022-03-23 12:00:00,105.0,2022-03-23,2022-03-23,0.0,1.0,0.0,0.0,134.0,0.0,0.0,,,0.0,0.0,2022-03-23 07:30:00,2022-03-23 18:00:00,10.5,2022-03-23 12:45:00,2022-03-23,82,Day,0.0,0.09523809523809523,0.0,0.0,12.761904761904766,0.0,0.0,,30.095238095238088,0.0,0.0,82.0,2022,316.0,0.0,0.0,2022-03-23,0.7465984401746011,12.366666666666667,2550,8.9,,8.9,2550,,2022,543.6999999999998,
1164,65,2022-03-24 12:00:00,,,,,,,,,,,,,,,,,,,2022-03-24,83,,,,,,,,,,,,,,2022,,,,,0.6412403828614222,12.433333333333334,2640,8.0,,8.0,2640,,2022,551.6999999999998,
1165,66,2022-03-25 12:00:00,,,,,,,,,,,,,,,,,,,2022-03-25,84,,,,,,,,,,,,,,2022,,,,,0.5283681522735924,12.483333333333333,2710,8.2,,8.2,2710,,2022,559.8999999999999,
1166,67,2022-03-26 12:00:00,109.0,2022-03-26,2022-03-26,0.0,6.0,0.0,0.0,428.0,1.0,0.0,,,0.0,0.0,2022-03-26 07:00:00,2022-03-26 18:10:00,11.166666666666698,2022-03-26 12:35:00,2022-03-26,85,Day,0.0,0.5373134328358193,0.0,0.0,38.328358208955116,0.0895522388059699,0.0,,207.22388059701439,0.0,0.0,85.0,2022,2314.0,0.0,0.0,2022-03-26,0.41425079221113,12.533333333333333,2560,8.6,,8.6,2560,,2022,568.4999999999999,
1167,68,2022-03-27 12:00:00,111.0,2022-03-27,2022-03-27,0.0,4.0,0.0,0.0,578.0,0.0,0.0,,,0.0,0.0,2022-03-27 07:00:00,2022-03-27 18:30:00,11.5,2022-03-27 12:45:00,2022-03-27,86,Day,0.0,0.3478260869565217,0.0,0.0,50.26086956521739,0.0,0.0,,126.78260869565216,0.0,0.0,86.0,2022,1458.0,2.0,0.17391304347826084,2022-03-27,0.3051227951286092,12.6,2450,9.1,,9.1,2450,,2022,577.5999999999999,
1168,69,2022-03-28 12:00:00,112.0,2022-03-28,2022-03-28,0.0,1.0,0.0,0.0,214.0,0.0,0.0,,,0.0,0.0,2022-03-28 06:30:00,2022-03-28 18:30:00,12.0,2022-03-28 12:30:00,2022-03-28,87,Day,0.0,0.08333333333333333,0.0,0.0,17.833333333333332,0.0,0.0,,65.91666666666667,0.0,0.0,87.0,2022,791.0,0.0,0.0,2022-03-28,0.206756192564423,12.65,2400,9.4,,9.4,2400,,2022,586.9999999999999,
1169,70,2022-03-29 12:00:00,114.0,2022-03-29,2022-03-29,0.0,3.0,0.0,0.0,244.0,0.0,0.0,,,0.0,0.0,2022-03-29 06:30:00,2022-03-29 18:25:00,11.916666666666698,2022-03-29 12:27:30,2022-03-29,88,Day,0.0,0.2517482517482511,0.0,0.0,20.47552447552442,0.0,0.0,,225.31468531468468,0.0,0.0,88.0,2022,2685.0,0.0,0.0,2022-03-29,0.1240926641421613,12.716666666666667,2300,9.2,,9.2,2300,,2022,596.1999999999999,
1170,71,2022-03-30 12:00:00,,,,,,,,,,,,,,,,,,,2022-03-30,89,,,,,,,,,,,,,,2022,,,,,0.060955195180971755,12.766666666666666,2190,9.2,,9.2,2190,,2022,605.4,
1171,72,2022-03-31 12:00:00,,,,,,,,,,,,,,,,,,,2022-03-31,90,,,,,,,,,,,,,,2022,,,,,0.019835260848025504,12.833333333333334,2070,9.2,,9.2,2070,,2022,614.6,
1172,73,2022-04-01 12:00:00,,,,,,,,,,,,,,,,,,,2022-04-01,91,,,,,,,,,,,,,,2022,,,,,0.0017822910833942274,12.883333333333333,1910,8.9,,8.9,1910,2022.0,2022,623.5,8.9
1173,74,2022-04-02 12:00:00,117.0,2022-04-02,2022-04-02,0.0,0.0,0.0,0.0,146.0,0.0,0.0,,,0.0,0.0,2022-04-02 07:30:00,2022-04-02 18:00:00,10.5,2022-04-02 12:45:00,2022-04-02,92,Day,0.0,0.0,0.0,0.0,13.904761904761903,0.0,0.0,,88.09523809523809,0.0,0.0,92.0,2022,925.0,0.0,0.0,2022-04-02,0.006433599857928796,12.933333333333334,1790,9.2,,9.2,1790,2022.0,2022,632.7,18.1
1174,75,2022-04-03 12:00:00,119.0,2022-04-03,2022-04-03,0.0,1.0,0.0,0.0,115.0,0.0,0.0,,,0.0,0.0,2022-04-03 07:30:00,2022-04-03 18:10:00,10.6666666666667,2022-04-03 12:50:00,2022-04-03,93,Day,0.0,0.09374999999999972,0.0,0.0,10.781249999999966,0.0,0.0,,51.28124999999985,0.0,0.0,93.0,2022,547.0,0.0,0.0,2022-04-03,0.03220416750139454,13.0,1780,9.0,,9.0,1780,2022.0,2022,641.7,27.1
1175,76,2022-04-04 12:00:00,121.0,2022-04-04,2022-04-04,0.0,3.0,0.0,0.0,305.0,0.0,0.0,,,0.0,0.0,2022-04-04 07:30:00,2022-04-04 18:00:00,10.5,2022-04-04 12:45:00,2022-04-04,94,Day,0.0,0.2857142857142857,0.0,0.0,29.04761904761905,0.0,0.0,,39.714285714285715,0.0,0.0,94.0,2022,417.0,0.0,0.0,2022-04-04,0.07661565188992608,13.05,1960,8.8,,8.8,1960,2022.0,2022,650.5,35.900000000000006
1176,77,2022-04-05 12:00:00,,,,,,,,,,,,,,,,,,,2022-04-05,95,,,,,,,,,,,,,,2022,,,,,0.13669231186547337,13.1,2000,8.2,,8.2,2000,2022.0,2022,658.7,44.10000000000001
1177,78,2022-04-06 12:00:00,123.0,2022-04-06,2022-04-06,0.0,2.0,0.0,0.0,124.0,0.0,0.0,,,0.0,0.0,2022-04-06 07:45:00,2022-04-06 18:00:00,10.25,2022-04-06 12:52:30,2022-04-06,96,Day,0.0,0.1951219512195122,0.0,0.0,12.097560975609756,0.0,0.0,,110.82926829268291,0.0,0.0,96.0,2022,1136.0,0.0,0.0,2022-04-06,0.20933017960517353,13.166666666666666,1790,8.4,,8.4,1790,2022.0,2022,667.1,52.50000000000001
1178,79,2022-04-07 12:00:00,125.0,2022-04-07,2022-04-07,0.0,0.0,0.0,0.0,350.0,0.0,0.0,,,0.0,0.0,2022-04-07 08:00:00,2022-04-07 18:15:00,10.25,2022-04-07 13:07:30,2022-04-07,97,Day,0.0,0.0,0.0,0.0,34.14634146341464,0.0,0.0,,63.121951219512205,0.0,0.0,97.0,2022,647.0,0.0,0.0,2022-04-07,0.2915573750389884,13.216666666666667,1630,9.4,,9.4,1630,2022.0,2022,676.5,61.900000000000006
1179,80,2022-04-08 12:00:00,127.0,2022-04-08,2022-04-08,0.0,1.0,0.0,0.0,317.0,0.0,0.0,,,0.0,0.0,2022-04-08 06:30:00,2022-04-08 18:15:00,11.75,2022-04-08 12:22:30,2022-04-08,98,Day,0.0,0.0851063829787234,0.0,0.0,26.97872340425532,0.0,0.0,,100.51063829787235,0.0,0.0,98.0,2022,1181.0,0.0,0.0,2022-04-08,0.3806398797978552,13.283333333333333,1560,10.5,,10.5,1560,2022.0,2022,687.0,72.4
1180,81,2022-04-09 12:00:00,129.0,2022-04-09,2022-04-09,0.0,0.0,0.0,0.0,75.0,0.0,0.0,,,0.0,0.0,2022-04-09 07:00:00,2022-04-09 19:00:00,12.0,2022-04-09 13:00:00,2022-04-09,99,Day,0.0,0.0,0.0,0.0,6.25,0.0,0.0,,47.91666666666666,0.0,0.0,99.0,2022,575.0,0.0,0.0,2022-04-09,0.47403158207753504,13.333333333333334,1530,9.2,,9.2,1530,2022.0,2022,696.2,81.60000000000001
1181,82,2022-04-10 12:00:00,131.0,2022-04-10,2022-04-10,0.0,0.0,0.0,0.0,208.0,0.0,0.0,,,0.0,0.0,2022-04-10 06:30:00,2022-04-10 19:15:00,12.75,2022-04-10 12:52:30,2022-04-10,100,Day,0.0,0.0,0.0,0.0,16.313725490196074,0.0,0.0,,32.23529411764706,0.0,0.0,100.0,2022,411.0,0.0,0.0,2022-04-10,0.5692028649759958,13.383333333333333,1560,8.3,,8.3,1560,2022.0,2022,704.5,89.9
1182,83,2022-04-11 12:00:00,133.0,2022-04-11,2022-04-11,0.0,1.0,0.0,0.0,1046.0,0.0,0.0,,,0.0,0.0,2022-04-11 07:00:00,2022-04-11 18:30:00,11.5,2022-04-11 12:45:00,2022-04-11,101,Day,0.0,0.08695652173913042,0.0,0.0,90.95652173913044,0.0,0.0,,17.217391304347824,0.0,0.0,101.0,2022,198.0,0.0,0.0,2022-04-11,0.6634150580511845,13.45,1570,7.8,,7.8,1570,2022.0,2022,712.3,97.7
1183,84,2022-04-12 12:00:00,,,,,,,,,,,,,,,,,,,2022-04-12,102,,,,,,,,,,,,,,2022,,,,,0.753492836877004,13.5,1480,7.8,,7.8,1480,2022.0,2022,720.0999999999999,105.5
1184,85,2022-04-13 12:00:00,,,,,,,,,,,,,,,,,,,2022-04-13,103,,,,,,,,,,,,,,2022,,,,,0.8356980531515715,13.55,1370,7.5,,7.5,1370,2022.0,2022,727.5999999999999,113.0
1185,86,2022-04-14 12:00:00,,,,,,,,,,,,,,,,,,,2022-04-14,104,,,,,,,,,,,,,,2022,,,,,0.9057580596518693,13.616666666666667,1310,7.4,,7.4,1310,2022.0,2022,734.9999999999999,120.4
1186,87,2022-04-15 12:00:00,,,,,,,,,,,,,,,,,,,2022-04-15,105,,,,,,,,,,,,,,2022,,,,,0.959111207084536,13.666666666666666,1250,8.5,,8.5,1250,2022.0,2022,743.4999999999999,128.9
1187,88,2022-04-16 12:00:00,135.0,2022-04-16,2022-04-16,0.0,0.0,0.0,0.0,65.0,0.0,0.0,,,0.0,0.0,2022-04-16 07:00:00,2022-04-16 19:00:00,12.0,2022-04-16 13:00:00,2022-04-16,106,Day,0.0,0.0,0.0,0.0,5.416666666666668,0.0,0.0,,14.666666666666664,0.0,0.0,106.0,2022,176.0,0.0,0.0,2022-04-16,0.9913810251433188,13.716666666666667,1160,8.2,,8.2,1160,2022.0,2022,751.6999999999999,137.1
1188,89,2022-04-17 12:00:00,137.0,2022-04-17,2022-04-17,0.0,1.0,0.0,0.0,263.0,0.0,0.0,,,0.0,0.0,2022-04-17 06:00:00,2022-04-17 19:10:00,13.166666666666698,2022-04-17 12:35:00,2022-04-17,107,Day,0.0,0.07594936708860743,0.0,0.0,19.97468354430375,0.0,0.0,,34.17721518987334,0.0,0.0,107.0,2022,450.0,0.0,0.0,2022-04-17,0.999023821185411,13.766666666666666,1120,8.2,,8.2,1120,2022.0,2022,759.9,145.29999999999998
1189,90,2022-04-18 12:00:00,139.0,2022-04-18,2022-04-18,0.0,0.0,0.0,0.0,159.0,0.0,0.0,,,0.0,0.0,2022-04-18 07:30:00,2022-04-18 18:45:00,11.25,2022-04-18 13:07:30,2022-04-18,108,Day,0.0,0.0,0.0,0.0,14.133333333333333,0.0,0.0,,14.488888888888885,0.0,0.0,108.0,2022,163.0,0.0,0.0,2022-04-18,0.9800146351480725,13.833333333333334,1120,9.2,,9.2,1120,2022.0,2022,769.1,154.49999999999997
1190,91,2022-04-19 12:00:00,,,,,,,,,,,,,,,,,,,2022-04-19,109,,,,,,,,,,,,,,2022,,,,,0.9343809039084423,13.883333333333333,1140,8.8,,8.8,1140,2022.0,2022,777.9,163.29999999999998
1191,92,2022-04-20 12:00:00,,,,,,,,,,,,,,,,,,,2022-04-20,110,,,,,,,,,,,,,,2022,,,,,0.8644040955384866,13.933333333333334,1120,8.6,,8.6,1120,2022.0,2022,786.5,171.89999999999998
1192,93,2022-04-21 12:00:00,,,,,,,,,,,,,,,,,,,2022-04-21,111,,,,,,,,,,,,,,2022,,,,,0.774403706855552,13.983333333333333,1110,8.4,,8.4,1110,2022.0,2022,794.9,180.29999999999998
1193,94,2022-04-22 12:00:00,142.0,2022-04-22,2022-04-22,0.0,0.0,0.0,0.0,67.0,0.0,0.0,,,0.0,0.0,2022-04-22 07:35:00,2022-04-22 19:00:00,11.416666666666698,2022-04-22 13:17:30,2022-04-22,112,Day,0.0,0.0,0.0,0.0,5.868613138686116,0.0,0.0,,3.854014598540136,0.0,0.0,112.0,2022,44.0,0.0,0.0,2022-04-22,0.6701619309507244,14.05,1050,9.9,,9.9,1050,2022.0,2022,804.8,190.2
1194,95,2022-04-23 12:00:00,144.0,2022-04-23,2022-04-23,0.0,0.0,0.0,0.0,149.0,0.0,0.0,,,0.0,0.0,2022-04-23 07:00:00,2022-04-23 19:15:00,12.25,2022-04-23 13:07:30,2022-04-23,113,Day,0.0,0.0,0.0,0.0,12.16326530612245,0.0,0.0,,38.448979591836725,0.0,0.0,113.0,2022,471.0,0.0,0.0,2022-04-23,0.5581688133871378,14.1,971,10.8,,10.8,971,2022.0,2022,815.5999999999999,201.0
1195,96,2022-04-24 12:00:00,146.0,2022-04-24,2022-04-24,0.0,0.0,0.0,0.0,75.0,0.0,0.0,,,0.0,0.0,2022-04-24 07:00:00,2022-04-24 19:00:00,12.0,2022-04-24 13:00:00,2022-04-24,114,Day,0.0,0.0,0.0,0.0,6.25,0.0,0.0,,9.333333333333334,0.0,0.0,114.0,2022,112.0,2.0,0.16666666666666666,2022-04-24,0.4449043148546764,14.15,939,11.4,,11.4,939,2022.0,2022,826.9999999999999,212.4
